gvkey,splticrm,spsdrm,spsticrm,datadate,city,conml,ggroup,gind,gsector,gsubind,idbflag,loc,naics,sic,spcindcd,spcseccd,spcsrc,state,conm,tic
12945, , , ,6/30/2013,Neenah,Plexus Corp,4520,452030,45,45203020,D,USA,334412,3672,220,925,B,WI,PLEXUS CORP,PLXS
12945, , , ,7/31/2013,Neenah,Plexus Corp,4520,452030,45,45203020,D,USA,334412,3672,220,925,B,WI,PLEXUS CORP,PLXS
12945, , , ,8/31/2013,Neenah,Plexus Corp,4520,452030,45,45203020,D,USA,334412,3672,220,925,B,WI,PLEXUS CORP,PLXS
12945, , , ,9/30/2013,Neenah,Plexus Corp,4520,452030,45,45203020,D,USA,334412,3672,220,925,B,WI,PLEXUS CORP,PLXS
12945, , , ,10/31/2013,Neenah,Plexus Corp,4520,452030,45,45203020,D,USA,334412,3672,220,925,B,WI,PLEXUS CORP,PLXS
13011, , , ,1/31/2010,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,2/28/2010,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,3/31/2010,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,4/30/2010,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,5/31/2010,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,6/30/2010,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,7/31/2010,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,8/31/2010,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,9/30/2010,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,10/31/2010,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,11/30/2010,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,12/31/2010,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,1/31/2011,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,2/28/2011,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,3/31/2011,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,4/30/2011,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,5/31/2011,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,6/30/2011,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,7/31/2011,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,8/31/2011,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,9/30/2011,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,10/31/2011,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,11/30/2011,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,12/31/2011,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,1/31/2012,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,2/29/2012,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,3/31/2012,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,4/30/2012,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,5/31/2012,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,6/30/2012,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,7/31/2012,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13011, , , ,8/31/2012,Fremont,Network Equipment Technologies Inc.,4520,452010,45,45201020,D,USA,334118,3576,187,940,C,CA,NETWORK EQUIPMENT TECH INC,NWK
13176, , , ,1/31/2010,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,2/28/2010,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,3/31/2010,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,4/30/2010,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,5/31/2010,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,6/30/2010,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,7/31/2010,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,8/31/2010,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,9/30/2010,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,10/31/2010,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,11/30/2010,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,12/31/2010,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,1/31/2011,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,2/28/2011,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,3/31/2011,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,4/30/2011,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,5/31/2011,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,6/30/2011,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,7/31/2011,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,8/31/2011,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,9/30/2011,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,10/31/2011,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,11/30/2011,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,12/31/2011,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,1/31/2012,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,2/29/2012,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,3/31/2012,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,4/30/2012,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,5/31/2012,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,6/30/2012,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,7/31/2012,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,8/31/2012,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,9/30/2012,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,10/31/2012,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,11/30/2012,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,12/31/2012,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,1/31/2013,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,2/28/2013,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,3/31/2013,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,4/30/2013,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,5/31/2013,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,6/30/2013,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,7/31/2013,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,8/31/2013,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,9/30/2013,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13176, , , ,10/31/2013,Milton,Sono-Tek Corp,4520,452030,45,45203010,D,USA,333318,3690,220,925, ,NY,SONO-TEK CORP,SOTK
13238, , , ,1/31/2010,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,2/28/2010,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,3/31/2010,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,4/30/2010,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,5/31/2010,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,6/30/2010,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,7/31/2010,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,8/31/2010,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,9/30/2010,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,10/31/2010,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,11/30/2010,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,12/31/2010,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,1/31/2011,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,2/28/2011,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,3/31/2011,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,4/30/2011,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,5/31/2011,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,6/30/2011,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,7/31/2011,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,8/31/2011,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,9/30/2011,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,10/31/2011,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,11/30/2011,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,12/31/2011,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,1/31/2012,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,2/29/2012,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,3/31/2012,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,4/30/2012,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,5/31/2012,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,6/30/2012,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,7/31/2012,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,8/31/2012,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,9/30/2012,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,10/31/2012,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,11/30/2012,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,12/31/2012,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,1/31/2013,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,2/28/2013,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,3/31/2013,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,4/30/2013,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,5/31/2013,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,6/30/2013,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,7/31/2013,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,8/31/2013,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,9/30/2013,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13238, , , ,10/31/2013,Long Island City,Quadlogic Controls Corp,4520,452030,45,45203010,D,USA,334515,3825,230,940, ,NY,QUADLOGIC CONTROLS CORP,QDLC
13368, , , ,1/31/2010,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,2/28/2010,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,3/31/2010,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,4/30/2010,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,5/31/2010,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,6/30/2010,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,7/31/2010,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,8/31/2010,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,9/30/2010,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,10/31/2010,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,11/30/2010,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,12/31/2010,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,1/31/2011,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,2/28/2011,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,3/31/2011,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,4/30/2011,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,5/31/2011,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,6/30/2011,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,7/31/2011,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,8/31/2011,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,9/30/2011,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,10/31/2011,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,11/30/2011,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,12/31/2011,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,1/31/2012,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,2/29/2012,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,3/31/2012,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,4/30/2012,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,5/31/2012,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,6/30/2012,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,7/31/2012,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,8/31/2012,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,9/30/2012,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,10/31/2012,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
13368, , , ,11/30/2012,Bedford,National Datacomputer Inc,4520,452020,45,45202020,D,USA,334111,3571,190,940, ,MA,NATIONAL DATACOMPUTER INC,NDCP
