"","acc.loss","price.trend","company.rating","eps","log.shares","cap.reserve","cash","log.common.stocks","other.finance","finance.cash.flow","other.funds","inventory.diff","investing.other","options.granted","risk.free.rate","assumed.volatility","sale.investments","log.long.tax","net.tax.liability","settlement.pct","market.valuation","was.litigated"
"460",1.591,-0.625,3,-0.42015873015873,17.5494278692527,6.77198710090289,-8.544,0.658555735790326,12.384,-3.503,2.694,-6.502,-7.211,0.04,0.9,46,0.048,-2.30258509299405,0.066,0,216832001.376984,FALSE
"461",43,1.24,3,1.73150793650794,21.1673026152074,9.46226572471585,2057,6.70073110954781,0,-2,-309,-160,8,5.635,2.6,48.5,0,7.933832716467,3164,0,28073473194.375,FALSE
"462",-89,-9.23,3,2.19686507936508,21.1735980726951,9.4758535196569,63,6.70686233660275,0,-980,298,-201,2,5.325,1.85,48,0,7.8831070579855,3040,0,27321232292.6786,FALSE
"463",-300,-0.25,3,1.59384,21.135796217797,9.48387280882352,327,6.71538338633468,-16,-115,325,-23,8,7.734,1.05,48.5,0,7.75923011792139,2907,0,19312215186.3967,FALSE
"464",44,5.82,3,1.22615079365079,21.1060413990602,9.4777687154007,-284,6.72262979485545,262,-2063,-183,-247,-11,4.43,1.5,46.95,0,7.71159374138471,2498,0,21732512490.7407,FALSE
"465",0.065,2.97,2,-0.0453174603174603,17.0404721128692,4.44729926129008,-0.389,-1.36257783450257,-1.971,-26.876,31.159,-2.645,18.597,0.709,1.4,70,0.344,3.95523573985096,48.614,0,157664925.77381,FALSE
"466",0,-0.2,3,-0.02,17.1127235404966,0.444685821261446,-0.095,-3.57555076880693,0,0.307,0.165,0,-0.023,0,0,0,0,-2.30258509299405,0,0,11085244.0963855,FALSE
"467",0,-0.1603,3,-0.034,17.1658586168443,1.19361939224644,-0.154,-3.47376807449699,0,0.826,0.818,0,0,0,0,0,0,-2.30258509299405,0,0,12224088.4436,FALSE
"468",0,0.221,3,-0.0626190476190476,17.3191000061764,1.89145396325925,0.264,-3.29683736633791,0,2.768,1.351,-0.045,0,0,0,0,0,-2.30258509299405,0,0,14937537.2476852,FALSE
"469",-5.024,-1.74,1,-0.254523809523809,17.3224931270032,2.88653105851023,-1.946,6.04939377490562,-2.988,-43.095,13.165,-6.062,0,0,0,0,0,-0.0899247075279871,-2.713,0,360958812.010582,FALSE
"470",-9.749,-2.89,1,0.69476,17.3298401770674,3.08758192718387,10.953,6.04939377490562,-2.369,-21.112,13.876,-4.361,7,0,0,0,0,1.38228633972235,10.81,0,342848641.5,FALSE
"471",-6.342,1.74,1,0.601269841269841,17.3385198853511,3.23407965861047,-4.808,6.04939377490562,-1.64,18.574,10.192,-3.22,8.19,0,0,0,0,-0.409473129505703,5.929,0,313250142.708333,FALSE
"472",0,-0.74,3,0.523809523809524,16.080737804765,3.9887062301991,-3.845,-2.99573227355399,0,-0.361,1.496,-0.231,0,0.285,1.6,51,0.036,-2.30258509299405,0.924,0,52814641.2202381,FALSE
"473",0,-0.541,3,0.130436507936508,16.0868764591278,3.99194262860402,50.823,-2.99573227355399,-0.54,-21.663,0.489,5.085,0,0.2,1.6,52.3,0,-2.30258509299405,-1.261,0,44941821.9369048,FALSE
"474",-4.41,1.54,2,-0.406507936507937,16.1248123292019,2.8757656055068,-1.31,-2.22562405185792,0,0.027,1.056,-2.346,0,0.195,2.69,50,0,-0.341082849178896,1.921,0,19281238.589881,FALSE
"475",-4.542,-1.88,2,-0.346587301587302,16.1288522730473,2.90076203596276,-2.977,-2.21640739675299,0,0.047,0.539,0.663,0,0.098,2.75,65,0,-0.117658043468232,1.917,0,16544930.4892526,FALSE
"476",-4.611,-0.075,2,-0.38816,16.1302218307562,2.90777499479485,1.015,-2.21640739675299,0,0,0.534,-0.162,0,0.297,1.81,65,0,-0.325730140089311,1.599,0,11542200.95,FALSE
"477",-4.692,-0.6221,2,-0.218055555555556,16.1302218307562,2.9139255108499,-3.613,-2.21640739675299,0,0,2.328,-2.323,0,0.145,1.72,77,0,-0.233193887167711,1.146,0,6244514.85,FALSE
"478",0,0.23,3,-0.0454761904761905,16.0896961764366,3.34755044243138,0,-0.681218609694672,0,-0.016,0.186,-0.321,-0.009,0,0,0,-0.003,-2.30258509299405,0,0,8610300,FALSE
"479",0,-0.37,3,0.0738,16.1001760496554,3.35483925768401,0,-0.667479433811368,0,-0.496,0.186,-0.774,0.054,0,0,0,-0.006,-2.30258509299405,0,0,7597790.10666667,FALSE
"480",0,-0.6,2,-1.09615079365079,13.583578500617,0.61572603359136,0.052,0.221542269947236,0,0,0.016,0.062,0,0.006,5.5,75,0.002,-2.30258509299405,0,0,3674233.33333333,FALSE
"481",0,-2.16,2,-0.953412698412698,13.583578500617,0.622188091619451,-0.494,0.221542269947236,0,0.25,0.013,0.159,-0.038,0.005,5.5,75,0,-2.30258509299405,0,0,1401627.5,FALSE
"482",0,0,2,-0.46768,13.7610121326278,0.508623200210791,-0.016,0.419368013277156,-0.034,0.428,0.011,0.229,0.013,0.007,5,87,-0.004,-2.30258509299405,0,0,1625614.66666667,FALSE
"483",0,-0.01,2,-0.184880952380952,13.9593016395264,0.553310235372146,0.68,0.551583616238158,-0.022,-0.022,0.104,0.145,0.03,0,0,0,0,-2.30258509299405,0,0,2248666.96428571,FALSE
"484",-3.584,0.1,2,-0.317460317460317,17.7990542003496,5.75338817919803,-11.842,-2.88240358824699,0,-0.748,2.859,-2.938,0,1.104,2.25,74,0,-2.30258509299405,0,0,81231861.5079365,FALSE
"485",-3.662,-1.47,2,-0.316111111111111,17.8524452741798,5.77356037126362,0.436,-2.84731226843572,-0.422,0.63,13.663,2.091,0,1.903,2.01,69,0,-2.30258509299405,0,0,129922884.656085,FALSE
"486",-3.533,-0.5725,2,-0.39432,17.8790263598894,5.78865963137263,-5.853,-2.84731226843572,-0.59,2.895,3.748,0.213,0,2.486,1.19,81,0,-2.30258509299405,0,0,68177925,FALSE
"487",-3.254,2.21,2,-0.186468253968254,17.8881256973351,5.79940472697295,0.091,-2.83021783507642,-0.223,0.039,2.715,-1.503,0,2.332,1.07,82,0,-2.30258509299405,0.105,0,123683026.984127,FALSE
"488",-0.712,2.5,3,-0.0133730158730159,18.4105845115831,7.78225312851028,-55.944,-2.18925640768704,18.833,22.692,17.068,-11.979,0,2.499,2.4,56,0.162,-2.30258509299405,25.069,0,651555095.205027,FALSE
"489",-0.875,-3.4,3,-0.0353571428571429,18.5568209528767,7.79694774700585,-5.55,-2.15416508787577,0,14.656,23.837,-12.652,0,1.038,1.8,55,0.671,-2.30258509299405,27.376,0,774398583.068783,FALSE
"490",-0.465,-0.81,3,0.02836,18.5766372779573,7.79679402586474,5.687,-2.17155683058764,0,-17.699,26.79,3.003,0,1.292,0.9,56,-0.036,-2.30258509299405,31.145,0,564421120.25,FALSE
"491",-0.209,2.15,3,-0.0292063492063492,18.4895407177199,7.7563130596221,-6.341,-2.31263542884755,0,-111.202,22.63,13.29,43.515,1.505,0.9,50,0.095,-2.30258509299405,35.972,0,710887661.230159,FALSE
"492",17.558,3.66,3,0.0198015873015873,17.7780107391314,4.93268095980778,-9.381,-2.91877123241786,-9.656,-19.184,5.748,-5.996,0.653,0,0,0,0.014,-0.25231492861449,1.634,0,588521693.407738,FALSE
"493",26.826,-7.73,3,0.709960317460318,17.8207144938264,4.94431028925763,-28.833,-2.90042209374967,0,-2.76,3.77,-3.468,0,0,0,0,-2.324,0.0870947068509337,3.013,0,543890687.301587,FALSE
"494",32.715,2.1808,3,0.94704,17.8394236429737,5.01929766717491,5.664,-2.88240358824699,-8.244,-25.335,5.573,2.412,0,1.476,0.71,62.64,-1.848,-0.665532013526972,0.816,0,549681189.7472,FALSE
"495",36.872,5.75,3,0.979761904761905,17.8479859080511,5.14037032297573,15.896,-2.86470401114759,0,-3.715,8.271,-6.673,0.113,0,0,0,-0.104,0.466873736236808,-0.931,0,800884958.730159,FALSE
"496",-3837,-4.97,3,3.54642857142857,21.5631105099155,9.35608438602889,-2350,3.09104245335832,0,-2913,1923,-270,125,11.939,2.06,30,0,7.63535219427131,2611,0,105166027408.499,TRUE
"497",-3498,-19.93,3,4.12972222222222,21.4600351945203,8.83010431791379,-2886,2.99573227355399,0,-1566,2230,-1252,89,18.804,1.2,41,0,7.15703430390097,1453,0.0801650131155517,71103337708.9815,TRUE
"498",-5559,-13.73,3,1.60128,21.4027601903652,8.77245537261191,3258,2.99573227355399,0,-3860,21608,890,87,7.529,1.17,42,0,7.3658760863161,2186,0,39118920283.8333,TRUE
"499",-3778,11.47,3,-4.395,21.3829510633643,8.60611940061064,862,2.94443897916644,0,-7943,2267,-4,0,25.785,1.07,42,0,7.20496680165005,2196,0,44972987891.9907,FALSE
"500",-20.4,2.38,3,3.27718253968254,18.681550424442,6.13361493921266,174,4.84811636459848,0,-380.9,53.8,-13.9,-8.1,2.04,2.4,38.2,0,4.6802776584749,253,0,5855217343.0754,FALSE
"501",18.7,-10.5,3,4.69769841269841,18.6368558497267,6.15528263233738,-88.3,4.81299703319041,0,492.8,31,-64.7,-13.6,1.423,1.5,35.6,0,1.75785791755237,176.7,0,5319158453.03241,FALSE
"502",-22.6,7.96,3,3.79396,18.549565306767,6.07027572753227,-10.9,4.71939133007811,0,-609.8,33.7,-25.2,-23.9,1.835,0.9,34.6,0,4.38701417618492,240,0,5106217063.5,FALSE
"503",-58.6,23.61,3,4.56876984126984,18.5131957510574,6.07096864822058,-35,4.671893818031,-11.6,-839.7,141.8,-54.1,134,1.64,0.7,33.5,-9,4.82751341713153,244.2,0,5991703724.94048,FALSE
"504",0.876,-3.02,2,-2.46095238095238,16.9666447690124,6.04521619227357,-50.752,-1.45243416362444,0,-102.818,16.336,-6.69,0,1.042,2.6,80,0.173,-2.30258509299405,0,0,108752659.166667,FALSE
"505",0.19,-1.81,2,-3.15456349206349,16.9673263361133,6.04021661531368,1.915,-1.45243416362444,-3.49,-27.449,2.805,-1.45,0,0.834,2.3,80,0.204,-2.30258509299405,0,0,56322645.5555556,FALSE
"506",-0.129,0.15,2,-1.92464,16.9776594053223,6.06482652679279,-3.901,-1.43129172705063,-4.127,-12.29,8.345,13.586,0,0.229,1.7,80,-0.149,-2.30258509299405,0,0,42419917.9166667,FALSE
"507",-0.148,0.41,2,-1.54293650793651,17.0964730912083,6.06821491790653,-14.25,-1.28735441326499,-0.359,-8.684,-0.511,-2.968,0,0.407,1.3,80,-0.174,-2.30258509299405,0,0,92991721.9761905,FALSE
"508",-23.524,4.94,2,-0.217222222222222,17.8215075695289,5.64485308179353,1.905,-2.83021783507642,0,-4.666,27.689,-19.712,3.506,1.222,2.5,74.8,-1.515,-2.30258509299405,-12.226,0,275044746.815476,FALSE
"509",0.482,4.42,2,-0.83,18.3427985215161,7.28606430932639,-3.539,-2.36446049671213,-2.429,31.8,7.362,-2.564,-7.424,0.039,3.3,56.2,0,3.50660789607002,74.116,0,876121573.693783,FALSE
"510",0.111,16.85,3,2.85638888888889,17.5960902386691,6.26485814881992,4.588,-0.376877651256252,0,28.589,-195.394,0,-27.814,0,0,0,0,4.27463628251336,103.238,0,1266506375.56217,FALSE
"511",-0.439,-4.58,3,2.86059523809524,17.6274522978155,6.35254228451151,126.76,-0.369615455214467,-18.94,202.25,-163.878,0,-27.172,0,0,0,0,3.99286539327225,104.563,0,2223574122.28009,FALSE
"512",0.864,3.78,3,2.5984,17.5910254017268,6.36277289856465,7.632,-0.363843433417345,0,-232.942,-31.576,0,-43.767,0,0,0,0,3.42709252295749,64.154,0,1498054826.26667,FALSE
"513",-0.014,-13.9,3,5.15496031746032,17.5323849476422,6.39413408458068,147.871,-0.362405618647717,7.652,-31.989,74,0,-59.07,0.086,0,0,0,3.60348495109699,55.719,0,1663973498.12698,FALSE
"514",0,-1.4499,2,-0.306507936507937,17.0956706563119,4.60955057804707,-1.52,-3.61191841297781,0,-0.095,0.491,0.026,0,0.314,2.1,77,0.002,-2.30258509299405,0,0,45097668.6298611,FALSE
"515",0,-0.4399,2,-0.0811111111111111,17.1191633606485,4.61213586918861,-0.095,-3.61191841297781,0,0.027,0.044,0.006,0,0,0,0,0,-2.30258509299405,0,0,30267068.4035714,FALSE
"516",0,-0.23,2,-0.00316,17.1307264321391,4.61394160437518,0.292,-3.57555076880693,0,0.13,0.05,-0.326,0,0,0,0,0,-2.30258509299405,0,0,37621829.7972,FALSE
"517",0,-0.24,2,-0.0976587301587302,17.1403315846709,4.61496208845056,-1.461,-3.57555076880693,0,0.071,0.032,0.283,0,0.135,0,0,0,-2.30258509299405,0,0,15761990.902381,FALSE
"518",-0.037,0.47,2,-1.21194444444444,16.2322927232805,4.65544496186171,-4.99,-2.1119647333854,0,-11.734,1.855,2.428,0,0.668,1.7,55.7,0,-2.30258509299405,0,0,30551185.4034392,FALSE
"519",-0.049,0.4,2,-0.91218253968254,16.2375946737837,4.62267606011776,-6.105,-2.1119647333854,0,3.59,1.728,-0.819,0,0.135,1.6,55.65,0,-2.30258509299405,0.39,0,54678747.5714286,FALSE
"520",0.053,0.67,2,-0.37184,16.3073219815086,4.63603880965056,-6.772,-2.10373423424888,0,-0.076,1.602,0.602,0,0.272,0.5,49.95,0,-2.30258509299405,0.662,0,64529023.6033333,FALSE
"521",-0.106,0.22,2,-0.242380952380952,16.310475906666,4.64898609427252,4.968,-2.09557092360972,0,0.191,4.315,0.29,0,0.367,0.6,49.6,0,-2.30258509299405,0.063,0,68465219.0410053,FALSE
"522",0,3.14,3,0.525238095238095,16.0156167818352,3.71693226855597,0,-2.29263476214088,-0.084,11.163,-0.104,-0.937,0,0.129,2.16,54,-0.008,2.32366141859596,13.472,0,47815087.8472222,FALSE
"523",0,-3.89,3,0.601309523809524,16.0852731556439,3.7532617130432,0,-2.22562405185792,-0.125,16.456,0.356,-1.129,0,0.078,1.4,54,0.003,1.92687294303523,10.631,0,65022069.0806878,FALSE
"524",0,1.64,3,0.785,16.1100408983609,3.76294278241399,2.662,-2.21640739675299,0,-7.274,1.829,-1.604,0,0.057,0.63,51,0.014,1.81123524572871,7.383,0,59807982.8,FALSE
"525",0,-2.31,3,0.37984126984127,16.1290811208662,3.77967947844038,-0.163,-2.20727491318972,-0.068,9.257,14.921,-4.207,0,0.05,0.55,49,-0.008,2.46402343887158,13.034,0,46204803.6507936,TRUE
"526",0,0.71,3,0.438849206349206,14.6497231788028,1.00978107496149,-0.163,-3.77226106305299,0,0,0,-1.14,0,0,0,0,0,-2.30258509299405,0,0,9922091.66666667,FALSE
"527",0,-1.15,3,0.578492063492064,14.6497231788028,1.00941670986364,0.129,-3.77226106305299,0,0.055,0,-0.519,0,0,0,0,0,-2.30258509299405,0,0,11200256.6666667,FALSE
"528",0,-2.4,3,0.57776,14.6497231788028,1.00941670986364,0.13,-3.77226106305299,0,-0.055,0,-0.23,0,0,0,0,0,-2.30258509299405,0,0,8020197.5,FALSE
"529",-0.131,-0.27,3,-0.143333333333333,16.4676251267362,3.46122574732184,-5.934,-4.26869794936688,0,-25.494,-0.276,1.747,0,0.14,0.49,98,0.066,-2.30258509299405,0,0,10945201.8,FALSE
"530",-0.117,-0.49,3,-0.258214285714286,16.4676251267362,3.46732838412798,-1.062,-4.26869794936688,0,0,0.102,-0.557,0,0.25,0.63,108.5,0.012,-2.30258509299405,0,0,10964704.8,FALSE
"531",-0.013,-0.08,3,-0.1288,16.4676251267362,3.47450979935109,-6.192,-4.26869794936688,0,0,0.644,-1.362,-0.003,0.01,0.91,108.5,0.064,-2.30258509299405,0,0,14752660.2,FALSE
"532",-0.018,0.886,3,-0.185555555555556,16.4676251267362,3.47788060643311,-2.861,-4.26869794936688,0,0,-0.051,1.156,0,0.275,1.81,105.5,0.049,-2.30258509299405,0,0,9436615.2,FALSE
"533",0.109,2.64,2,0.0073015873015873,17.3033495833701,5.14889465889155,-9.833,-1.11169752821677,0,0,1.838,-4.022,0,0,0,0,0,-2.30258509299405,0,0,63385650.7936508,FALSE
"534",-1.013,-2.5685,2,-0.0495634920634921,17.3198086419236,5.15590666931692,0.348,-1.08767234862978,0,0,5.327,-0.87,-0.706,0,0,0,0.034,-2.30258509299405,0,0,65855455.126455,FALSE
"535",-0.208,-0.505,2,-0.3396,17.3451303536167,5.16397421596573,-2.061,-1.05555279920766,0,0,5.574,2.801,-0.296,1.84,1.21,76.01,0,-2.30258509299405,0,0,17676886.6438,FALSE
"536",-0.066,2.3397,2,-3.88007936507937,15.575022826083,5.17013734405255,-1.375,-3.54045944899566,0,0,2.168,6.968,-0.108,0,0,0,0.024,-2.30258509299405,0,0,15681280.8888889,FALSE
"537",-0.237,0.9099,3,-0.136825396825397,15.5161636972289,2.75008745689327,-0.104,1.80385271691544,-0.356,-0.668,0.357,-0.164,0.768,0.127,2.44,62.1,0.028,-2.30258509299405,-0.169,0,22337387.7412698,FALSE
"538",-0.39,2.26,3,0.00357142857142857,15.5328372159593,2.7251694929096,-0.162,1.7309473298313,-0.337,2.42,0.108,-3.391,0,0.177,2.14,68.95,0.008,-2.30258509299405,0,0,24594463.0309524,FALSE
"539",-0.402,-2.9001,3,-0.1504,15.5494269084072,2.75982004858696,0.107,1.73818286832466,-0.257,-0.799,0.235,0.789,0,0.182,0.97,70.83,-0.786,-2.30258509299405,0,0,32778151.7299,FALSE
"540",-0.331,-0.8461,3,-0.13734126984127,15.5550768571386,2.799352359509,-0.008,1.74519183341172,-0.018,-1.763,0.392,1.221,0,0.192,0.99,71.52,0.004,-2.30258509299405,0,0,23342762.462037,FALSE
"541",4.008,19.62,3,1.13436507936508,17.2398932870399,0,12.096,4.93670884392796,0,3.029,10.765,2.657,0,0.438,3.22,49,0.576,1.14071346468675,2.133,0,1075038410.26455,FALSE
"542",13.116,-31.02,3,1.71886904761905,17.6763066828395,0,41.434,5.07007332984487,-6.105,19.154,5.514,-40.403,0.36,0.476,1.96,47,0.152,-2.2730262907525,1.436,0,1622450457.91171,FALSE
"543",10.238,-4.78,3,1.07372,17.9577985132479,0,-14.516,5.17215872825293,-6,-14.804,9.249,-8.988,0.615,0.689,1.05,59,-1.021,-1.40649706843741,4.849,0,1221851633.1684,FALSE
"544",15.6,0.559999999999999,3,0.853253968253968,17.9483623106296,0,50.489,5.26932100610644,-0.982,85.779,13.468,5.273,4.797,0.716,0.98,49,0,1.02818982437156,9.285,0,1072878203.86243,FALSE
"545",168.013,2.19,3,1.03936507936508,18.9006491920023,7.13839546021671,244.615,0.601579987034455,0,146.357,24.603,-421.551,0,0.048,2.28,33.8,-2.38,4.94399679176304,211.869,0,2767574762.86376,FALSE
"546",113.666,-1.55,3,1.81392857142857,18.8784055259138,7.18280489690065,-264.148,0.61572603359136,0,-414.042,35.367,-79.137,0,0.04,2.11,32.7,-0.474,4.7577882634086,177.872,0,2939418168.62434,FALSE
"547",144.882,-2.06,3,1.89068,18.8344415606556,7.216452478649,-296.256,0.632866249675015,0,639.761,22.983,-200.351,0,0.051,0.89,34.6,0,-2.30258509299405,55.975,0,2586871162.30667,FALSE
"548",111.57,5.28,3,1.91869047619048,18.8404585435373,7.25414177791355,79.243,0.651804217025563,-5.509,-155.91,30.95,-159.779,0,1.452,0.57,25.9,7.354,-0.750776293396582,83.373,0,3178671309.12698,FALSE
"549",0.12,2.28,2,-0.866190476190476,17.1506205653138,5.17323022070618,-7.585,-3.47376807449699,0,0.418,3.412,0.713,-1.165,0.662,1.4,68,0.09,-2.30258509299405,0,0,149814654.305556,FALSE
"550",0.118,-0.73,2,-0.160912698412698,17.1685031596418,5.20661865752545,-4.945,-3.44201937618241,0,-4.012,3.533,-0.017,-3.236,0.43,0.8,72,-0.006,-2.30258509299405,0,0,202928280.05291,FALSE
"551",0.109,1.24,2,-0.58168,17.1481095617452,5.22998499117121,-2.74,-3.44201937618241,0,-4.553,3.259,0.282,-2.994,0.425,0.7,70,0.027,-2.30258509299405,0,0,160666702.82,FALSE
"552",0.112,3.58,2,-0.16547619047619,17.1472761963391,5.28838318556446,9.578,-3.38139475436598,0,6.591,4.652,0.141,0,1.059,0.8,70,0.011,3.37300364729137,36.85,0,326733241.190476,FALSE
"553",-60.7,1.37,2,-0.831190476190476,17.4624417014584,7.00633284234313,141.5,-0.916290731874155,-1,-1,86.6,16.1,-4.8,0.889,2.49,43,0,2.50959926237837,17.9,0,371485354.345238,FALSE
"554",-72.6,-4.37,2,-3.97460317460317,17.4678122635324,7.010131345599,-81.8,-0.916290731874155,0,-9.1,33.1,-12.2,0,1.401,2.13,44,7,2.76631910922619,21.1,0,331162556.845238,FALSE
"555",-74.2,-1.26,2,-1.58344,17.4653050497104,6.95901857291968,-114.4,-0.916290731874155,-3.6,9.9,292,45.8,-2.6,1.178,1.07,45,0,2.24070968927596,11.6,0,212048014.5,FALSE
"556",-62.8,0.97,2,-8.24452380952381,17.5385550409455,6.95435256435892,23.9,-0.916290731874155,-0.9,-3.4,21.9,64.2,11,1.035,1.05,43,-9.8,2.26176309847379,12.7,0,171079552.380952,FALSE
"557",0,0.25,2,-0.650714285714286,16.9456328831674,4.11941108863782,0,0.901380119138401,0,9.131,8.903,-0.414,-1.359,0.503,1.48,166,0,-2.30258509299405,0,0,9322286.94444444,FALSE
"558",0,0.083,2,-0.345912698412698,17.1774458499558,4.39067661548779,0.264,1.13107947880561,0,7.629,8.364,-0.907,0,0.919,1.22,163.5,0.002,-2.30258509299405,0,0,18181939.9867725,FALSE
"559",0,0.535,2,-0.48264,17.4273345464842,4.41888879940645,-0.18,1.36507072466826,0,10.517,2.626,-1.326,0,1.325,0.52,149,-0.001,-2.30258509299405,0,0,39144451.78,FALSE
"560",0,-0.53,2,-0.567777777777778,17.8130463378793,4.628066063465,-0.004,-2.84731226843572,0,10.176,14.629,1.048,0,14.565,0.64,136,-0.009,-2.30258509299405,0,0,59454017.0848214,FALSE
"561",-54.117,-0.609999999999999,2,-0.0753174603174603,17.9357306694295,6.54289118097897,19.583,-0.470003629245736,1.204,-18.24,6.788,18.071,-0.469,0.776,2.06,42.72,-3.148,5.27144450393895,239.905,0,735487020.15873,FALSE
"562",-79.477,-4.5,2,-0.104285714285714,17.9057129553707,6.54764157212681,-126.359,-0.452556715642015,2.225,77.206,15.378,-15.714,-2.01,1.106,1.29,43.61,0,4.94992233504487,224.979,0,572224834.656085,FALSE
"563",-86.944,1.42,2,-3.13876,17.9101016231354,6.55926815177021,-9.939,-0.447850824604602,1.971,-14.738,47.619,-13.447,16.197,0.622,0.89,51,-5.189,2.15338878663192,13.865,0,417202829.053333,FALSE
"564",-1.261,3.48,3,-0.688253968253968,18.4086041864233,6.70588386294347,3.79,-2.28278246569787,0,18.985,50.023,-13.143,0.247,2.401,2.15,58.5,-0.179,2.48340552366173,-0.086,0,835021346.369048,FALSE
"565",-2.195,-1.055,3,-0.329484126984127,18.4676031786059,6.77642375059525,-19.191,-2.23492644452023,-0.262,8.513,54.376,-6.007,0.195,2.571,2.15,60,0,-0.0812100554255433,0.171,0,766117762.142857,FALSE
"566",-2.228,-1.3301,3,-0.75988,18.5152714286185,6.83584888158325,10.208,-2.18925640768704,0,10.698,43.499,-40.623,-0.776,0.127,0.85,66.5,0,-0.0998203352822109,0.039,0,701843928.332633,FALSE
"567",-3.486,2.65,0,-0.592063492063492,18.5728724313764,6.93309256177679,19.664,-2.12026353620009,0,166.11,33.239,-3.036,-0.066,0,0,0,0,-2.30258509299405,-0.036,0,1077248720.64815,FALSE
"568",-0.824,-0.85,2,-1.28912698412698,15.7393837487292,3.76942203682912,-3.343,-0.382725621138675,0,0,0.565,-0.146,-0.03,0.443,2.84,63.37,0,-2.30258509299405,0,0,13221243.3333333,FALSE
"569",-0.872,2.63,2,-0.776547619047619,15.7415048760372,3.78944850903563,2.698,-0.371063681390832,0,0.527,0.396,0.029,-0.093,0.37,3.01,64.81,0,-2.30258509299405,0,0,31633673.6507937,FALSE
"570",-0.885,-2.56,2,-0.26188,15.7559888382384,3.82275453766996,-3.521,-0.355247391947547,0,0.835,0.727,-0.72,-0.127,1.095,1.83,66.1,0,-2.30258509299405,0,0,28161613.6,FALSE
"571",-0.925,1.38,2,-0.554761904761905,15.7622355676742,3.8382042222245,-2.471,-0.355247391947547,0,0.026,0.825,-1.233,-0.014,0.592,2.37,66.81,0.008,-2.30258509299405,0,0,24508296.0449735,FALSE
"572",0,-0.32,0,-0.231865079365079,16.2599148270531,2.85658514214383,0.296,-2.15416508787577,0,-0.002,0.318,0.029,0,0.01,3.2,231,0,-0.677273831403655,0.408,0,12339943.3862434,FALSE
"573",0,0,0,-0.0340873015873016,16.2719656791617,2.87475037699321,-0.965,-2.14558134418438,0,0.009,0.356,-0.574,-0.318,0.409,2.7,97,0,-0.677273831403655,0.408,0,11595356.3988095,FALSE
"574",0,-0.69,3,-8.00000000000002e-05,16.2865011604969,2.89464041199272,-0.311,-2.12863178587061,0,0.689,0.547,-0.882,-0.5,0.03,1.6,91,0,-2.30258509299405,0,0,6809575.20166667,FALSE
"575",0,-0.04,3,-0.114484126984127,16.2997023358901,2.90657313723417,-0.638,-2.1119647333854,0,-0.15,0.38,0.305,0,0.095,2.3,106,-0.033,-2.30258509299405,0,0,2786007.6494709,FALSE
"576",0,-0.001,2,-0.00392857142857143,17.3842280329068,3.47562435055006,0.003,-2.67364877438488,0,0.159,-0.026,-0.002,0,0,0,0,0,-2.30258509299405,0,0,415898.3125,FALSE
"577",0,0.268,2,-0.0174206349206349,16.7218277020282,3.47997775446464,-0.003,-4.26869794936688,0,0.129,0.165,0.004,0,0,0,0,0,-2.30258509299405,0,0,3356089.75396825,FALSE
"578",0,0.015,2,-0.0166,16.4645719652203,3.48185528467961,0,-4.26869794936688,0,0.17,0.098,-0.005,0,0,0,0,0,-2.30258509299405,0,0,2720917.90333333,FALSE
"579",0,0.5,2,-0.0147619047619048,16.469737952369,3.4867632699918,0,-4.26869794936688,0,0.125,0.226,0.006,0,0,0,0,0,-2.30258509299405,0,0,5701472.3,FALSE
